route_id,Car,Datetime,Id,Capacity,Address,fill_level,Latitude,Longitude
1,SB-25-SOM,,,,"Strada Șelimbărului 90, Cisnădie, Romania",,45.7315361,24.1779393
1,SB-25-SOM,2024-10-15 06:14:38+00:00,O5AHDP,1.100L,"Calea Șurii Mari 39 B, Sibiu, Romania",51.0,45.8230393,24.1477036
1,SB-25-SOM,2024-10-15 06:19:38+00:00,O5AHDP,1.100L,"Calea Șurii Mari 39 B, Sibiu, Romania",92.0,45.8230393,24.1477036
1,SB-25-SOM,2024-10-15 06:32:00+00:00,NH7XHL,1.100L,"Calea Șurii Mari 39, Sibiu, Romania",14.0,45.8230307,24.1476182
1,SB-25-SOM,2024-10-15 06:38:19+00:00,HPDZUE,1.100L,"Strada Căprioarelor 1, Sibiu, Romania",71.0,45.81428589999999,24.1497705
1,SB-25-SOM,2024-10-15 06:46:41+00:00,BNY3U5,120L,"Strada Lungă 71, Sibiu, Romania",60.0,45.8101442,24.1471054
1,SB-25-SOM,2024-10-15 06:50:03+00:00,J4LA,120L,"Strada Țiglarilor 10, Sibiu, Romania",20.0,45.8071758,24.1441346
1,SB-25-SOM,2024-10-15 06:51:53+00:00,HLQKX5,1.100L,"Strada Țiglarilor 12, Sibiu, Romania",82.0,45.8073798,24.1438199
1,SB-25-SOM,2024-10-15 06:52:15+00:00,MO25A3,1.100L,"Strada Țiglarilor 12, Sibiu, Romania",86.0,45.8073798,24.1438199
1,SB-25-SOM,2024-10-15 06:52:47+00:00,OVR7LU,1.100L,"Strada Țiglarilor 12, Sibiu, Romania",74.0,45.8073798,24.1438199
1,SB-25-SOM,2024-10-15 06:54:43+00:00,M4FF,240L,"Strada Țiglarilor 20, Sibiu, Romania",74.0,45.8075681,24.143282
1,SB-25-SOM,2024-10-15 06:55:18+00:00,MNQ5,120L,"Strada Țiglarilor 24, Sibiu, Romania",87.0,45.807732,24.1430912
1,SB-25-SOM,2024-10-15 06:55:51+00:00,R2LY,120L,"Strada Țiglarilor 28, Sibiu, Romania",99.0,45.80784020000001,24.142898
1,SB-25-SOM,2024-10-15 06:56:30+00:00,AGGC,120L,"Strada Eschile 3, Sibiu, Romania",23.0,45.8082026,24.1428147
1,SB-25-SOM,2024-10-15 06:58:07+00:00,3WT5,1.100L,"Strada Eschile 6, Sibiu, Romania",2.0,45.808161,24.1430984
1,SB-25-SOM,2024-10-15 06:58:39+00:00,EXDE,1.100L,"Strada Eschile 6, Sibiu, Romania",21.0,45.808161,24.1430984
1,SB-25-SOM,2024-10-15 07:01:56+00:00,RSUZ,120L,"Strada Eschile 12, Sibiu, Romania",52.0,45.8085434,24.1435158
1,SB-25-SOM,2024-10-15 07:02:21+00:00,ICLYI5,120L,"Strada Eschile 15, Sibiu, Romania",1.0,45.8088189,24.1434038
1,SB-25-SOM,2024-10-15 07:02:36+00:00,FZRC,120L,"Strada Eschile 17, Sibiu, Romania",87.0,45.8088978,24.1433533
1,SB-25-SOM,2024-10-15 07:03:39+00:00,QO42KH,120L,"Strada Eschile 22, Sibiu, Romania",29.0,45.809119,24.143808
1,SB-25-SOM,2024-10-15 07:04:30+00:00,L5FA,120L,"Strada Eschile 25, Sibiu, Romania",37.0,45.8094143,24.1438062
1,SB-25-SOM,2024-10-15 07:04:35+00:00,YMH42D,120L,"Strada Pandurilor 15, Sibiu, Romania",1.0,45.8095158,24.1428497
1,SB-25-SOM,2024-10-15 07:05:04+00:00,DVRI,120L,"Strada Eschile 31, Sibiu, Romania",63.0,45.80978880000001,24.1438341
1,SB-25-SOM,2024-10-15 07:05:19+00:00,Y3UO,120L,"Strada Eschile 33, Sibiu, Romania",59.0,45.8098646,24.1438427
1,SB-25-SOM,2024-10-15 07:05:34+00:00,OBFG,120L,"Strada Eschile 37, Sibiu, Romania",20.0,45.8100444,24.1439597
1,SB-25-SOM,2024-10-15 07:05:49+00:00,XYIKBN,120L,"Strada Eschile 39, Sibiu, Romania",32.0,45.8101458,24.1439105
1,SB-25-SOM,2024-10-15 07:06:04+00:00,PKH6XW,120L,"Strada Eschile 41, Sibiu, Romania",75.0,45.81024310000001,24.1439796
1,SB-25-SOM,2024-10-15 07:06:30+00:00,RW46BK,120L,"Strada Eschile 43, Sibiu, Romania",57.0,45.8103231,24.1440708
1,SB-25-SOM,2024-10-15 07:07:15+00:00,FX3V,120L,"Strada Eschile 36, Sibiu, Romania",21.0,45.8104539,24.1443445
1,SB-25-SOM,2024-10-15 07:07:55+00:00,LTVP5I,120L,"Strada Eschile 49, Sibiu, Romania",88.0,45.8106896,24.1440049
1,SB-25-SOM,2024-10-15 07:08:11+00:00,H2JM,120L,"Strada Eschile 40, Sibiu, Romania",48.0,45.81052589999999,24.1444876
1,SB-25-SOM,2024-10-15 07:09:00+00:00,XJTO,120L,"Strada Traian Demetrescu 142, Sibiu, Romania",90.0,45.8093467,24.1400841
1,SB-25-SOM,2024-10-15 07:09:32+00:00,BLI4,120L,"Strada Florilor 38, Sibiu, Romania",58.0,45.8112388,24.1436132
1,SB-25-SOM,2024-10-15 07:09:58+00:00,GVTV,120L,"Strada Florilor 36 A, Sibiu, Romania",41.0,45.8111627,24.1434693
1,SB-25-SOM,2024-10-15 07:10:40+00:00,2F2D,120L,"Strada Florilor 30, Sibiu, Romania",91.0,45.8108785,24.1429247
1,SB-25-SOM,2024-10-15 07:11:36+00:00,IRA5,120L,"Strada Florilor 22, Sibiu, Romania",59.0,45.8105214,24.1422791
1,SB-25-SOM,2024-10-15 07:11:37+00:00,WKDH,120L,"Strada Florilor 23, Sibiu, Romania",79.0,45.810697,24.1420128
1,SB-25-SOM,2024-10-15 07:13:23+00:00,ZYZM,120L,"Strada Florilor 15, Sibiu, Romania",14.0,45.81050399999999,24.1416151
1,SB-25-SOM,2024-10-15 07:13:33+00:00,ZMUL,120L,"Strada Florilor 18, Sibiu, Romania",61.0,45.8104126,24.1419479
1,SB-25-SOM,2024-10-15 07:14:21+00:00,5FWEQY,120L,"Strada Florilor 13, Sibiu, Romania",61.0,45.8104243,24.1414764
1,SB-25-SOM,2024-10-15 07:14:33+00:00,4UZG,120L,"Strada Florilor 11, Sibiu, Romania",46.0,45.8105091,24.1412632
1,SB-25-SOM,2024-10-15 07:15:11+00:00,B6P3GH,120L,"Strada Florilor 12, Sibiu, Romania",61.0,45.8101045,24.1412992
1,SB-25-SOM,2024-10-15 07:15:31+00:00,KGBR,120L,"Strada Florilor 10, Sibiu, Romania",50.0,45.8101006,24.1411822
1,SB-25-SOM,2024-10-15 07:15:55+00:00,WAP3,120L,"Strada Florilor 3, Sibiu, Romania",54.0,45.8101336,24.1407668
1,SB-25-SOM,2024-10-15 07:17:13+00:00,ISKIQT,120L,"Strada Țiglarilor 67, Sibiu, Romania",63.0,45.8094202,24.1404949
1,SB-25-SOM,2024-10-15 07:17:47+00:00,H5JO,120L,"Strada Țiglarilor 52, Sibiu, Romania",2.0,45.8093855,24.141048
1,SB-25-SOM,2024-10-15 07:19:04+00:00,RSVP,120L,"Strada Crizantemelor 7, Sibiu, Romania",100.0,45.8096633,24.1418536
1,SB-25-SOM,2024-10-15 07:19:07+00:00,PBLT,120L,"Strada Crizantemelor 8, Sibiu, Romania",50.0,45.8095071,24.1422
1,SB-25-SOM,2024-10-15 07:19:36+00:00,BGLZ,120L,"Strada Crizantemelor 10, Sibiu, Romania",6.0,45.8096535,24.1424219
1,SB-25-SOM,2024-10-15 07:19:48+00:00,PKMB,120L,"Strada Crizantemelor 13, Sibiu, Romania",20.0,45.8098778,24.1422625
1,SB-25-SOM,2024-10-15 07:20:16+00:00,WUKQ,120L,"Strada Crizantemelor 12, Sibiu, Romania",72.0,45.80966249999999,24.1425894
1,SB-25-SOM,2024-10-15 07:21:00+00:00,QLZATW,120L,"Strada Crizantemelor 16, Sibiu, Romania",38.0,45.8097794,24.1427298
1,SB-25-SOM,2024-10-15 07:21:06+00:00,75RA,120L,"Strada Crizantemelor 17, Sibiu, Romania",17.0,45.810012,24.1426489
1,SB-25-SOM,2024-10-15 07:21:09+00:00,75RA,120L,"Strada Crizantemelor 17, Sibiu, Romania",3.0,45.810012,24.1426489
1,SB-25-SOM,2024-10-15 07:21:16+00:00,6OIV,120L,"Strada Crizantemelor 18, Sibiu, Romania",88.0,45.8098787,24.1428528
1,SB-25-SOM,2024-10-15 07:21:32+00:00,5KON,120L,"Strada Crizantemelor 19, Sibiu, Romania",59.0,45.8100876,24.142755
1,SB-25-SOM,2024-10-15 07:21:47+00:00,L7GY,120L,"Strada Crizantemelor 21, Sibiu, Romania",13.0,45.8101677,24.142847
1,SB-25-SOM,2024-10-15 07:22:17+00:00,A4FK,120L,"Strada Lăcrămioarelor 8, Sibiu, Romania",8.0,45.8101186,24.1432736
1,SB-25-SOM,2024-10-15 07:22:26+00:00,AJ2FQV,120L,"Strada Lăcrămioarelor 10, Sibiu, Romania",89.0,45.8102423,24.1431619
1,SB-25-SOM,2024-10-15 07:22:56+00:00,YJTH,120L,"Strada Lăcrămioarelor 14, Sibiu, Romania",52.0,45.8103873,24.1428986
1,SB-25-SOM,2024-10-15 07:23:19+00:00,A4NQ,120L,"Strada Lăcrămioarelor 16, Sibiu, Romania",1.0,45.8105211,24.1428207
1,SB-25-SOM,2024-10-15 07:23:36+00:00,A4NQ,120L,"Strada Lăcrămioarelor 16, Sibiu, Romania",83.0,45.8105211,24.1428207
1,SB-25-SOM,2024-10-15 07:23:50+00:00,AC4W,120L,"Strada Lăcrămioarelor 1, Sibiu, Romania",91.0,45.8104063,24.1425765
1,SB-25-SOM,2024-10-15 07:25:05+00:00,PCNHOZ,120L,"Strada Lăcrămioarelor 6, Sibiu, Romania",59.0,45.8100228,24.1433329
1,SB-25-SOM,2024-10-15 07:25:33+00:00,A2DB,120L,"Strada Lăcrămioarelor 4, Sibiu, Romania",70.0,45.8100001,24.1433558
1,SB-25-SOM,2024-10-15 07:25:49+00:00,7YUI,120L,"Strada Lăcrămioarelor 2, Sibiu, Romania",43.0,45.8098343,24.1434875
1,SB-25-SOM,2024-10-15 07:27:02+00:00,PNDB,120L,"Strada Pandurilor 14, Sibiu, Romania",7.0,45.8091386,24.1429711
1,SB-25-SOM,2024-10-15 07:27:03+00:00,O6TE,120L,"Strada Pandurilor 13, Sibiu, Romania",46.0,45.8092966,24.1427959
1,SB-25-SOM,2024-10-15 07:27:32+00:00,RQJH,120L,"Strada Pandurilor 12, Sibiu, Romania",34.0,45.8090261,24.1428419
1,SB-25-SOM,2024-10-15 07:27:52+00:00,BUAP,120L,"Strada Pandurilor 7, Sibiu, Romania",77.0,45.8091268,24.1423955
1,SB-25-SOM,2024-10-15 07:27:54+00:00,IRWG,120L,"Strada Pandurilor 10, Sibiu, Romania",80.0,45.8089591,24.1426779
1,SB-25-SOM,2024-10-15 07:29:04+00:00,AD3R,120L,"Strada Pandurilor 1, Sibiu, Romania",35.0,45.8089641,24.142149
1,SB-25-SOM,2024-10-15 07:30:52+00:00,BQ6Y,120L,"Strada Țiglarilor 34, Sibiu, Romania",49.0,45.8084158,24.1423504
1,SB-25-SOM,2024-10-15 07:31:59+00:00,MNUD,120L,"Strada Țiglarilor 45, Sibiu, Romania",3.0,45.8084319,24.1418079
1,SB-25-SOM,2024-10-15 07:32:00+00:00,VWTU,240L,"Strada Țiglarilor 40, Sibiu, Romania",1.0,45.8085339,24.1420674
1,SB-25-SOM,2024-10-15 07:33:02+00:00,YVXSD6,120L,"Strada Țiglarilor 51, Sibiu, Romania",5.0,45.808622,24.141505
1,SB-25-SOM,2024-10-15 07:33:49+00:00,WFCE,120L,"Strada Țiglarilor 44, Sibiu, Romania",53.0,45.8089539,24.1417648
1,SB-25-SOM,2024-10-15 07:34:13+00:00,GZKP,120L,"Strada Crizantemelor 2, Sibiu, Romania",3.0,45.8091453,24.1414308
1,SB-25-SOM,2024-10-15 07:35:09+00:00,DUYR,120L,"Strada Țiglarilor 60, Sibiu, Romania",53.0,45.8098772,24.1403899
1,SB-25-SOM,2024-10-15 07:35:47+00:00,CAHMA5,120L,"Strada Țiglarilor 64, Sibiu, Romania",92.0,45.8100436,24.1401571
1,SB-25-SOM,2024-10-15 07:36:33+00:00,CXDWRY,120L,"Strada Țiglarilor 66, Sibiu, Romania",62.0,45.810416,24.1395599
1,SB-25-SOM,2024-10-15 07:36:36+00:00,4BX3,120L,"Strada Țiglarilor 66, Sibiu, Romania",17.0,45.810416,24.1395599
1,SB-25-SOM,2024-10-15 07:37:09+00:00,D5Y7,120L,"Strada Țiglarilor 75, Sibiu, Romania",89.0,45.8100769,24.1391443
1,SB-25-SOM,2024-10-15 07:37:11+00:00,B3ZB,120L,"Strada Țiglarilor 70, Sibiu, Romania",43.0,45.8103856,24.1392672
1,SB-25-SOM,2024-10-15 07:37:56+00:00,PVRAIY,120L,"Strada Țiglarilor 70, Sibiu, Romania",33.0,45.8103856,24.1392672
1,SB-25-SOM,2024-10-15 07:37:58+00:00,PVRAIY,120L,"Strada Țiglarilor 70, Sibiu, Romania",73.0,45.8103856,24.1392672
1,SB-25-SOM,2024-10-15 07:38:34+00:00,SGIW,120L,"Strada Țiglarilor 79, Sibiu, Romania",61.0,45.8103546,24.1385725
1,SB-25-SOM,2024-10-15 07:38:39+00:00,2L6I,120L,"Strada Țiglarilor 77, Sibiu, Romania",99.0,45.8103421,24.1388166
1,SB-25-SOM,2024-10-15 07:39:32+00:00,VIUB,120L,"Strada Țiglarilor 76, Sibiu, Romania",13.0,45.8106286,24.1388355
1,SB-25-SOM,2024-10-15 07:39:50+00:00,LIEV,120L,"Strada Țiglarilor 81 A, Sibiu, Romania",94.0,45.8104546,24.1384245
1,SB-25-SOM,2024-10-15 07:39:54+00:00,7KUU,120L,"Strada Țiglarilor 76 A, Sibiu, Romania",47.0,45.8106049,24.1387229
1,SB-25-SOM,2024-10-15 07:40:18+00:00,YUUH,120L,"Strada Țiglarilor 83, Sibiu, Romania",14.0,45.8106069,24.138014
1,SB-25-SOM,2024-10-15 07:40:20+00:00,MX3D,120L,"Strada Țiglarilor 78, Sibiu, Romania",71.0,45.8107821,24.1385323
1,SB-25-SOM,2024-10-15 07:41:07+00:00,TQZ2,120L,"Strada Țiglarilor 83, Sibiu, Romania",77.0,45.8106069,24.138014
1,SB-25-SOM,2024-10-15 07:42:00+00:00,4OBW,120L,"Strada Dulgherilor 7, Sibiu, Romania",86.0,45.8101242,24.1373029
1,SB-25-SOM,2024-10-15 07:42:17+00:00,42E3,120L,"Strada Dulgherilor 11, Sibiu, Romania",61.0,45.8099687,24.1370627
1,SB-25-SOM,2024-10-15 07:43:38+00:00,EHNR,120L,"Strada Dulgherilor 18, Sibiu, Romania",39.0,45.8097855,24.1361751
1,SB-25-SOM,2024-10-15 07:46:45+00:00,6HTD,120L,"Strada Țiglarilor 84, Sibiu, Romania",84.0,45.8110824,24.1377991
1,SB-25-SOM,2024-10-15 07:47:23+00:00,6IME,120L,"Strada Țiglarilor 85, Sibiu, Romania",79.0,45.8107642,24.1375244
1,SB-25-SOM,2024-10-15 07:48:16+00:00,A2MK,240L,"Strada Țiglarilor 89, Sibiu, Romania",81.0,45.8108642,24.1370748
1,SB-25-SOM,2024-10-15 07:48:40+00:00,74ZLG3,120L,"Strada Țiglarilor 92, Sibiu, Romania",52.0,45.8113429,24.1370093
1,SB-25-SOM,2024-10-15 07:49:53+00:00,B3FI,120L,"Strada Țiglarilor 95, Sibiu, Romania",23.0,45.8111403,24.1364582
1,SB-25-SOM,2024-10-15 07:50:50+00:00,FDSTRJ,120L,"Strada Zidarilor 1, Sibiu, Romania",25.0,45.8109008,24.136249
1,SB-25-SOM,2024-10-15 07:50:56+00:00,H7MM,120L,"Strada Zidarilor 2, Sibiu, Romania",88.0,45.8107772,24.1361777
1,SB-25-SOM,2024-10-15 07:51:30+00:00,EUZU,120L,"Strada Zidarilor 7, Sibiu, Romania",59.0,45.8103597,24.1358126
1,SB-25-SOM,2024-10-15 07:51:50+00:00,LQS7,120L,"Strada Zidarilor 6, Sibiu, Romania",40.0,45.810429,24.135892
1,SB-25-SOM,2024-10-15 07:56:08+00:00,QOH2,120L,"Strada Țiglarilor 106, Sibiu, Romania",28.0,45.81178200000001,24.1358365
1,SB-25-SOM,2024-10-15 07:58:43+00:00,7WIN,240L,"Strada Țiglarilor 101, Sibiu, Romania",14.0,45.8120284,24.1342348
1,SB-25-SOM,2024-10-15 07:58:46+00:00,LUKAU6,240L,"Strada Țiglarilor 101, Sibiu, Romania",44.0,45.8120284,24.1342348
1,SB-25-SOM,2024-10-15 07:59:13+00:00,7VCQ,240L,"Strada Țiglarilor 101, Sibiu, Romania",64.0,45.8120284,24.1342348
1,SB-25-SOM,2024-10-15 08:01:02+00:00,FOY2RW,240L,"Strada Țiglarilor 103, Sibiu, Romania",88.0,45.8124406,24.1333924
1,SB-25-SOM,2024-10-15 08:01:07+00:00,7T6P,120L,"Strada Țiglarilor 103, Sibiu, Romania",70.0,45.8124406,24.1333924
1,SB-25-SOM,2024-10-15 08:01:28+00:00,DL7T,120L,"Strada Țiglarilor 103, Sibiu, Romania",8.0,45.8124406,24.1333924
1,SB-25-SOM,2024-10-15 08:01:55+00:00,L4APOF,120L,"Strada Țiglarilor 103, Sibiu, Romania",87.0,45.8124406,24.1333924
1,SB-25-SOM,2024-10-15 08:04:16+00:00,7QZLCR,1.100L,"Strada Țiglarilor 103, Sibiu, Romania",0.0,45.8124406,24.1333924
1,SB-25-SOM,2024-10-15 08:05:04+00:00,CUGP,120L,"Strada Țiglarilor 108, Sibiu, Romania",7.0,45.8128272,24.1332398
1,SB-25-SOM,2024-10-15 08:06:12+00:00,AWBU,120L,"Strada Țiglarilor 110, Sibiu, Romania",87.0,45.8128791,24.1331545
1,SB-25-SOM,2024-10-15 08:06:57+00:00,LDNFET,240L,"Strada Țiglarilor 105, Sibiu, Romania",62.0,45.8129308,24.1319943
1,SB-25-SOM,2024-10-15 08:07:34+00:00,5CNOGA,120L,"Strada Țiglarilor 116, Sibiu, Romania",10.0,45.8130516,24.132818
1,SB-25-SOM,2024-10-15 08:08:07+00:00,CMJT,120L,"Strada Țiglarilor 118, Sibiu, Romania",80.0,45.813142,24.1327056
1,SB-25-SOM,2024-10-15 08:08:20+00:00,VRJU,120L,"Strada Țiglarilor 120, Sibiu, Romania",7.0,45.81316229999999,24.1325126
1,SB-25-SOM,2024-10-15 08:08:57+00:00,4YA6,120L,"Strada Țiglarilor 122, Sibiu, Romania",34.0,45.813331,24.1323989
1,SB-25-SOM,2024-10-15 08:09:32+00:00,MPB5UZ,120L,"Strada Cuptorului 33 A, Sibiu, Romania",34.0,45.8135257,24.1324265
1,SB-25-SOM,2024-10-15 08:10:06+00:00,UJED,240L,"Strada Țiglarilor 128 A, Sibiu, Romania",32.0,45.8133495,24.1320312
1,SB-25-SOM,2024-10-15 08:10:38+00:00,7GNE,120L,"Strada Țiglarilor 111, Sibiu, Romania",4.0,45.8132268,24.1316163
1,SB-25-SOM,2024-10-15 08:16:37+00:00,7EKJ,120L,"Strada Deventer 7, Sibiu, Romania",40.0,45.8135929,24.1308212
1,SB-25-SOM,2024-10-15 08:17:38+00:00,7AS6,120L,"Strada Deventer 15, Sibiu, Romania",27.0,45.813825,24.1301385
1,SB-25-SOM,2024-10-15 08:19:41+00:00,CQS7,120L,"Strada Cuptorului 38, Sibiu, Romania",6.0,45.8139536,24.1323146
1,SB-25-SOM,2024-10-15 08:20:25+00:00,OTAV,120L,"Strada Cuptorului 36, Sibiu, Romania",72.0,45.8138513,24.1324207
1,SB-25-SOM,2024-10-15 08:21:09+00:00,SBEF,120L,"Strada Cuptorului 34, Sibiu, Romania",71.0,45.8138028,24.1324837
1,SB-25-SOM,2024-10-15 08:21:25+00:00,XAI5V2,120L,"Strada Cuptorului 31, Sibiu, Romania",11.0,45.8134617,24.1325527
1,SB-25-SOM,2024-10-15 08:21:48+00:00,F6QH,120L,"Strada Cuptorului 30, Sibiu, Romania",33.0,45.813657,24.132764
1,SB-25-SOM,2024-10-15 08:22:09+00:00,IYZ6,120L,"Strada Cuptorului 29, Sibiu, Romania",32.0,45.8133731,24.1327816
1,SB-25-SOM,2024-10-15 08:22:16+00:00,UNYVJN,120L,"Strada Cuptorului 26, Sibiu, Romania",47.0,45.8135908,24.1331
1,SB-25-SOM,2024-10-15 08:23:20+00:00,R6JV,120L,"Strada Cuptorului 25, Sibiu, Romania",22.0,45.8132929,24.1330116
1,SB-25-SOM,2024-10-15 08:23:47+00:00,63NT,120L,"Strada Cuptorului 23, Sibiu, Romania",61.0,45.8132258,24.1331379
1,SB-25-SOM,2024-10-15 08:23:51+00:00,HQHV6X,120L,"Strada Cuptorului 20, Sibiu, Romania",87.0,45.813404,24.13343
1,SB-25-SOM,2024-10-15 08:24:30+00:00,73TR,120L,"Strada Cuptorului 19, Sibiu, Romania",36.0,45.8130975,24.1334557
1,SB-25-SOM,2024-10-15 08:25:38+00:00,C2ANBH,120L,"Strada Cuptorului 14 B, Sibiu, Romania",98.0,45.8137184,24.133975
1,SB-25-SOM,2024-10-15 08:27:33+00:00,TDTR,120L,"Strada Cuptorului 13, Sibiu, Romania",43.0,45.81281269999999,24.1342796
1,SB-25-SOM,2024-10-15 08:28:06+00:00,E5AO,120L,"Strada Cuptorului 14, Sibiu, Romania",85.0,45.8128602,24.1348603
1,SB-25-SOM,2024-10-15 08:29:03+00:00,NL5N,120L,"Strada Cuptorului 1, Sibiu, Romania",90.0,45.8125015,24.1351597
1,SB-25-SOM,2024-10-15 08:29:45+00:00,ZJKN,120L,"Strada Cuptorului 3, Sibiu, Romania",34.0,45.8125396,24.135053
1,SB-25-SOM,2024-10-15 08:30:53+00:00,X2CB,120L,"Strada Cuptorului 12, Sibiu, Romania",64.0,45.813126,24.135113
1,SB-25-SOM,2024-10-15 08:30:56+00:00,JICQOG,120L,"Strada Cuptorului 7 G, Sibiu, Romania",98.0,45.812664,24.134771
1,SB-25-SOM,2024-10-15 08:31:30+00:00,GPHC,120L,"Strada Cuptorului 10, Sibiu, Romania",100.0,45.8131539,24.1356496
1,SB-25-SOM,2024-10-15 08:36:36+00:00,2CB5UZ,1.100L,"Strada Cuptorului 12 B, Sibiu, Romania",46.0,45.8132867,24.1352103
1,SB-25-SOM,2024-10-15 08:40:11+00:00,SQK2,120L,"Strada Ulmului 62, Sibiu, Romania",77.0,45.8144628,24.1375994
1,SB-25-SOM,2024-10-15 08:40:37+00:00,5IM6RQ,120L,"Strada Ulmului 60, Sibiu, Romania",2.0,45.8146056,24.1377702
1,SB-25-SOM,2024-10-15 08:40:58+00:00,EFXC,120L,"Strada Ulmului 56, Sibiu, Romania",0.0,45.8149168,24.1379463
1,SB-25-SOM,2024-10-15 08:42:44+00:00,H7KEWX,120L,"Strada Ulmului 35 A, Sibiu, Romania",4.0,45.8150091,24.1385229
1,SB-25-SOM,2024-10-15 08:43:00+00:00,AP3D,120L,"Strada Ulmului 50 A, Sibiu, Romania",89.0,45.81525569999999,24.1385702
1,SB-25-SOM,2024-10-15 08:43:50+00:00,AFE3,120L,"Strada Ulmului 50 A, Sibiu, Romania",13.0,45.81525569999999,24.1385702
1,SB-25-SOM,2024-10-15 08:44:37+00:00,IJBU,120L,"Strada Ulmului 46, Sibiu, Romania",26.0,45.814923,24.1391554
1,SB-25-SOM,2024-10-15 08:44:39+00:00,5HUB,120L,"Strada Ulmului 46, Sibiu, Romania",8.0,45.814923,24.1391554
1,SB-25-SOM,2024-10-15 08:45:21+00:00,P7QA,120L,"Strada Ulmului 44, Sibiu, Romania",78.0,45.814861,24.1392665
1,SB-25-SOM,2024-10-15 08:46:02+00:00,G4QPXW,120L,"Strada Ulmului 27, Sibiu, Romania",14.0,45.8144208,24.1394785
1,SB-25-SOM,2024-10-15 08:46:14+00:00,WZLA,120L,"Strada Ulmului 40, Sibiu, Romania",89.0,45.8147094,24.1395087
1,SB-25-SOM,2024-10-15 08:48:13+00:00,I6E5,120L,"Strada Ulmului 34, Sibiu, Romania",41.0,45.8143023,24.1401542
1,SB-25-SOM,2024-10-15 08:48:55+00:00,MCE7DG,120L,"Strada Ulmului 32, Sibiu, Romania",76.0,45.8142186,24.1402759
1,SB-25-SOM,2024-10-15 08:49:40+00:00,ORMMLR,120L,"Strada Ulmului 25, Sibiu, Romania",50.0,45.81380619999999,24.1403312
1,SB-25-SOM,2024-10-15 08:50:02+00:00,7TCM,1.100L,"Strada Ulmului 28, Sibiu, Romania",62.0,45.8136264,24.1409317
1,SB-25-SOM,2024-10-15 08:54:22+00:00,JBCWEX,120L,"Strada Florilor 12 A, Sibiu, Romania",95.0,45.8100892,24.1415189
1,SB-25-SOM,2024-10-15 08:58:13+00:00,W6TD,120L,"Strada Ulmului 1, Sibiu, Romania",51.0,45.8119509,24.1427125
1,SB-25-SOM,2024-10-15 08:58:46+00:00,QZOB,120L,"Strada Ulmului 5, Sibiu, Romania",95.0,45.8116357,24.141904
1,SB-25-SOM,2024-10-15 08:58:47+00:00,OC26,120L,"Strada Ulmului 3, Sibiu, Romania",3.0,45.8120161,24.142653
1,SB-25-SOM,2024-10-15 08:59:29+00:00,5SY7,120L,"Strada Ulmului 9, Sibiu, Romania",93.0,45.8122535,24.142291
1,SB-25-SOM,2024-10-15 09:00:00+00:00,H5RK,120L,"Strada Ulmului 15, Sibiu, Romania",100.0,45.8124639,24.1420424
1,SB-25-SOM,2024-10-15 09:00:31+00:00,PSMN,120L,"Strada Ulmului 14, Sibiu, Romania",22.0,45.8127504,24.1422707
1,SB-25-SOM,2024-10-15 09:01:07+00:00,GI3Z,120L,"Strada Ulmului 18, Sibiu, Romania",14.0,45.8128332,24.1420858
1,SB-25-SOM,2024-10-15 09:01:25+00:00,UJ6YSF,120L,"Strada Ulmului 21, Sibiu, Romania",42.0,45.8127375,24.1416802
1,SB-25-SOM,2024-10-15 09:01:45+00:00,EGF425,120L,"Strada Record 37, Sibiu, Romania",28.0,45.8130061,24.1411357
1,SB-25-SOM,2024-10-15 09:02:29+00:00,6TZH,120L,"Strada Record 26, Sibiu, Romania",35.0,45.8125309,24.1412378
1,SB-25-SOM,2024-10-15 09:05:12+00:00,7KJ2,120L,"Strada Lacul lui Binder 4, Sibiu, Romania",12.0,45.8097258,24.1321131
1,SB-25-SOM,2024-10-15 09:05:24+00:00,KK4T,120L,"Strada Țiglarilor 101, Sibiu, Romania",31.0,45.8120284,24.1342348
1,SB-25-SOM,2024-10-15 09:06:40+00:00,SOROBW,120L,"Strada Lacul lui Binder 5, Sibiu, Romania",70.0,45.8099885,24.132706
1,SB-25-SOM,2024-10-15 09:09:44+00:00,VNCA,120L,"Strada Lutului 76, Sibiu, Romania",58.0,45.8077405,24.134878
1,SB-25-SOM,2024-10-15 09:09:59+00:00,UJDFJW,120L,"Strada Lutului 74, Sibiu, Romania",85.0,45.8078105,24.1349943
1,SB-25-SOM,2024-10-15 09:10:26+00:00,46JF75,120L,"Strada Lutului 60, Sibiu, Romania",27.0,45.8082843,24.1357171
1,SB-25-SOM,2024-10-15 09:11:46+00:00,T2X2,120L,"Strada Lutului 58, Sibiu, Romania",65.0,45.8083053,24.1359075
1,SB-25-SOM,2024-10-15 09:12:15+00:00,43XG,120L,"Strada Lutului 53, Sibiu, Romania",41.0,45.8083345,24.136262
1,SB-25-SOM,2024-10-15 09:12:41+00:00,VYIT,120L,"Strada Lutului 43 A, Sibiu, Romania",44.0,45.8086542,24.1366285
1,SB-25-SOM,2024-10-15 09:12:56+00:00,PIJZ,120L,"Strada Lutului 48, Sibiu, Romania",61.0,45.8088651,24.1365627
1,SB-25-SOM,2024-10-15 09:14:01+00:00,B534,120L,"Strada Lutului 40, Sibiu, Romania",56.0,45.8090872,24.1370183
